x,y,z,
29,177,-1050,
46,54,-1065,
23,-58,-1001,
-68,-46,-866,
-23,95,-895,
-5,37,-1061,
-37,13,-1141,
-46,54,-1071,
7,165,-1048,
40,11,-1048,
-15,-52,-1011,
-46,-64,-899,
-33,44,-878,
17,64,-1015,
-25,1,-1145,
-23,11,-1073,
-1,201,-1065,
50,60,-1048,
5,-54,-1020,
-23,-109,-903,
-54,78,-882,
0,50,-991,
1,7,-1173,
-25,29,-1091,
19,148,-1038,
31,78,-1046,
25,-87,-1040,
-21,-42,-890,
-54,39,-874,
19,39,-1003,
-54,19,-1106,
-17,15,-1093,
-56,163,-1028,
33,27,-1048,
-15,-23,-1034,
-19,-50,-915,
-80,25,-864,
37,15,-1005,
-56,95,-1100,
52,29,-1132,
-62,165,-1054,
76,70,-1052,
11,-37,-1032,
-11,-70,-940,
-46,3,-876,
-33,109,-942,
27,-5,-1120,
1,9,-1095,
-31,99,-1048,
0,152,-1030,
33,-39,-1048,
-1,-60,-923,
-66,21,-866,
-25,35,-948,
-5,7,-1114,
-21,44,-1116,
-39,132,-1057,
19,113,-1067,
25,-56,-1059,
-25,-62,-958,
-91,-13,-856,
-1,78,-944,
-13,19,-1085,
3,15,-1134,
-39,115,-1056,
39,115,-1009,
68,31,-1063,
33,-115,-977,
-62,-44,-845,
-15,91,-929,
27,64,-1093,
15,0,-1139,
-42,117,-1089,
21,130,-1046,
72,11,-1065,
0,-62,-993,
-44,-29,-837,
-42,58,-888,
87,66,-1120,
3,-7,-1112,
-11,81,-1073,
25,150,-1013,
103,3,-1065,
19,-89,-970,
-68,9,-858,
17,44,-890,
39,35,-1079,
-35,3,-1151,
-27,68,-1044,
-5,126,-1061,
39,81,-1071,
-31,-40,-1013,
-66,-29,-884,
-58,19,-911,
-25,80,-1020,
-17,11,-1161,
-72,52,-1052,
-29,80,-1036,
-15,130,-1075,
-5,-74,-1044,
-74,-66,-868,
-76,42,-876,
7,48,-1056,
-33,-1,-1138,
-62,54,-1067,
-46,171,-1005,
60,37,-1087,
-15,-13,-1063,
11,-50,-909,
-89,40,-851,
76,3,-1050,
-9,29,-1124,
11,74,-1054,
-39,101,-1020,
50,27,-1079,
48,-40,-1063,
-21,0,-923,
-56,11,-851,
19,-17,-981,
19,70,-1104,
-7,25,-1056,
-35,99,-1054,
40,35,-1050,
33,-1,-1071,
21,-50,-913,
-87,-7,-851,
40,64,-979,
-1,46,-1145,
-33,56,-1071,
-37,46,-1048,
23,130,-1048,
101,-27,-1087,
13,-48,-913,
-44,-31,-909,
-35,81,-923,
81,-7,-1063,
42,162,-1052,
-37,-81,-1130,
-11,234,-1028,
52,-15,-1016,
128,-15,-974,
-214,-105,-878,
33,175,-942,
68,54,-1056,
109,9,-1163,
-169,-85,-1081,
1,281,-985,
111,7,-1013,
3,-154,-1063,
-355,25,-833,
-21,162,-853,
11,-13,-1093,
-126,-27,-1179,
-230,130,-1050,
-76,214,-935,
91,-101,-1067,
-169,-83,-1034,
-224,11,-874,
-78,189,-815,
-337,-89,-1237,
-269,-58,-1022,
-435,206,-1089,
-659,257,-948,
-640,-212,-1247,
-747,19,-972,
-757,-81,-845,
-1259,353,-933,
-679,-310,-1007,
-1145,42,-1098,
-901,105,-942,
-1190,277,-919,
-730,-185,-1102,
-999,-144,-1093,
-911,11,-878,
-808,376,-888,
-634,-91,-1157,
-646,-222,-1141,
-685,128,-1077,
-402,400,-995,
-366,-113,-1307,
-275,-257,-1210,
-386,-35,-880,
-290,402,-733,
-105,-19,-1163,
-46,-162,-1223,
-117,-25,-985,
-93,398,-849,
11,-21,-1262,
15,-101,-1128,
-81,-132,-856,
-109,204,-739,
-70,-27,-1052,
-37,-40,-1057,
-56,56,-977,
66,226,-974,
-40,5,-1130,
173,-74,-913,
160,70,-813,
154,40,-895,
197,-64,-1001,
306,0,-1007,
171,117,-1110,
240,181,-1175,
148,-19,-1220,
210,5,-1009,
68,31,-895,
40,54,-964,
-50,-3,-1003,
56,13,-993,
-27,40,-1071,
-58,142,-1097,
-93,-3,-1061,
15,-11,-940,
-80,-19,-927,
-128,93,-942,
-124,52,-944,
5,-64,-1009,
-56,31,-1169,
-76,158,-1186,
-111,85,-1048,
99,-72,-976,
-95,-101,-958,
-193,66,-858,
-206,156,-888,
54,-60,-1173,
-193,-58,-1241,
-314,140,-1026,
-316,300,-1003,
-64,-64,-1098,
-347,-136,-1057,
-484,85,-823,
-388,224,-903,
-150,-44,-1110,
-392,-111,-1210,
-398,191,-981,
-208,140,-913,
-35,-11,-1007,
-214,-142,-964,
-234,60,-829,
-19,40,-927,
37,21,-1108,
-91,-21,-1212,
-70,136,-1048,
124,101,-1020,
162,40,-1067,
-33,-70,-1034,
-78,-11,-819,
64,101,-899,
107,50,-1132,
-42,-13,-1132,
-91,56,-950,
85,183,-1005,
124,-13,-1087,
-66,-83,-1007,
-33,37,-810,
140,62,-929,
126,-44,-1077,
15,-29,-1077,
162,122,-1065,
316,136,-1032,
208,-37,-1057,
111,-62,-968,
222,-13,-829,
267,111,-938,
163,-5,-1108,
95,27,-1159,
171,17,-1091,
187,191,-1075,
97,74,-1141,
99,-91,-1056,
42,-78,-798,
35,210,-905,
-19,74,-1052,
-44,-81,-1057,
-35,3,-1005,
46,269,-1030,
-91,19,-1089,
-58,-97,-933,
-56,-68,-825,
-31,220,-935,
-95,-31,-1100,
-119,-44,-1073,
-9,31,-1054,
11,271,-1091,
-60,19,-1143,
-66,-83,-1007,
-76,-66,-872,
-107,193,-892,
-140,39,-1132,
-76,-62,-1116,
-83,-25,-1075,
-111,245,-1013,
-134,101,-1149,
-37,-52,-985,
-72,-74,-905,
-85,99,-882,
-113,50,-1034,
-21,3,-1013,
-1,9,-1083,
-44,144,-1098,
-121,101,-1032,
52,-35,-962,
3,-93,-958,
-91,68,-940,
-93,101,-970,
122,-40,-1091,
-19,9,-1102,
-35,148,-1079,
-46,134,-1030,
130,-58,-979,
-25,-50,-950,
-52,42,-942,
-44,85,-958,
80,-37,-1042,
-21,5,-1083,
-46,152,-1097,
66,119,-1022,
152,-42,-999,
27,-70,-979,
-93,54,-940,
87,93,-940,
89,-15,-1057,
11,-9,-1157,
-44,144,-1102,
74,146,-981,
138,-72,-1034,
-17,-99,-1005,
-89,64,-915,
58,140,-903,
78,-48,-1102,
-11,-52,-1118,
-85,171,-1063,
117,206,-977,
124,-64,-1069,
-40,-107,-1028,
-89,64,-890,
72,124,-890,
70,-31,-1138,
-60,-62,-1132,
-99,156,-1018,
122,173,-1009,
74,-68,-1083,
-66,-78,-1013,
-97,46,-847,
70,93,-903,
17,0,-1098,
-81,-35,-1139,
-66,113,-977,
109,144,-1007,
11,48,-1077,
-60,-101,-1032,
-109,5,-856,
62,115,-911,
-23,80,-1081,
-66,-9,-1141,
-56,17,-995,
101,175,-1026,
-11,80,-1130,
-46,-113,-1030,
-42,-80,-827,
35,183,-915,
-1,39,-1114,
-44,-46,-1110,
-15,21,-1024,
80,234,-970,
0,25,-1120,
-31,-124,-989,
-37,-50,-841,
68,195,-917,
-25,31,-1104,
-25,-40,-1059,
-7,13,-1003,
91,263,-1040,
-35,-11,-1147,
46,-103,-989,
-39,-48,-862,
68,193,-913,
-40,-31,-1110,
-13,-40,-1050,
-9,40,-997,
89,224,-1071,
-60,-21,-1124,
68,-80,-936,
0,-48,-866,
35,185,-956,
-60,7,-1089,
31,-48,-1050,
-9,33,-1032,
50,245,-1061,
-54,31,-1112,
87,-74,-977,
3,-66,-915,
-1,134,-950,
-74,70,-1036,
66,-76,-1022,
-31,35,-1059,
-17,238,-1052,
-52,60,-1104,
83,-105,-976,
-11,-40,-921,
-37,115,-931,
-83,70,-1024,
56,-48,-1034,
-9,15,-1104,
-40,165,-1061,
-58,144,-1057,
105,-44,-981,
17,-115,-1018,
-93,76,-929,
-46,136,-958,
78,-15,-1057,
15,-15,-1128,
-74,105,-1073,
-13,185,-1015,
132,-52,-1009,
-3,-93,-1015,
-80,31,-915,
-40,185,-913,
124,-54,-1081,
-29,-17,-1128,
-105,132,-1046,
42,216,-1011,
160,-117,-1038,
-17,-93,-1009,
-113,72,-895,
46,185,-931,
105,-70,-1098,
-23,-54,-1175,
-107,181,-989,
89,165,-993,
142,-91,-1059,
-39,-81,-1024,
-97,72,-892,
89,70,-913,
72,-9,-1054,
-81,-29,-1120,
-97,163,-1022,
117,115,-1016,
99,-15,-1095,
-89,-93,-1022,
-70,50,-856,
50,76,-931,
39,58,-1122,
-97,-50,-1134,
-3,109,-1028,
142,150,-977,
165,13,-1097,
35,-91,-1030,
111,-35,-851,
224,130,-876,
259,17,-1091,
111,42,-1120,
240,11,-997,
345,158,-1034,
284,-1,-1126,
130,-31,-1052,
154,-29,-837,
294,76,-878,
224,81,-1075,
142,19,-1122,
203,23,-964,
318,130,-1005,
206,54,-1122,
171,-23,-1005,
150,-81,-804,
228,95,-894,
87,58,-1077,
66,21,-1098,
154,-27,-1003,
163,132,-1044,
11,72,-1151,
-15,-42,-985,
23,-89,-851,
23,138,-940,
-78,11,-1104,
-93,35,-1016,
5,23,-1057,
17,187,-1061,
-66,-19,-1216,
-64,-48,-956,
-7,-70,-866,
-27,195,-917,
-44,-21,-1147,
-39,-23,-1044,
35,0,-1052,
33,201,-1057,
-62,48,-1134,
68,-48,-954,
74,-72,-909,
-7,115,-923,
-64,66,-1069,
101,-13,-1054,
66,-39,-1054,
27,197,-1063,
-68,128,-1104,
179,-19,-999,
64,-152,-956,
-11,115,-946,
-111,107,-970,
163,-9,-1044,
40,1,-1073,
-9,99,-1089,
-68,197,-1013,
203,-85,-981,
-29,-54,-970,
-25,29,-936,
-148,175,-958,
204,-11,-997,
-35,3,-1126,
-44,91,-1065,
-66,156,-1032,
152,-48,-983,
-17,-11,-1022,
-132,5,-925,
-93,126,-927,
179,-23,-1016,
-29,5,-1169,
-83,29,-1015,
-44,179,-993,
208,-13,-1013,
3,-70,-1118,
-107,29,-890,
68,150,-917,
210,-15,-1069,
27,-124,-1167,
-66,70,-993,
21,203,-901,
247,-19,-1104,
-17,-74,-1126,
-91,-17,-886,
40,169,-839,
173,-13,-1087,
-29,-21,-1169,
-74,62,-960,
42,111,-936,
167,-13,-1118,
-97,-85,-1098,
-83,-13,-853,
54,83,-856,
39,-15,-1071,
-101,62,-1116,
-80,11,-985,
80,154,-940,
50,-35,-1120,
-105,11,-1089,
-40,-66,-890,
7,136,-888,
19,37,-1083,
-76,11,-1120,
-44,-39,-1022,
64,169,-972,
5,5,-1163,
-31,-17,-1075,
-68,-50,-866,
58,150,-868,
-7,35,-1075,
-7,-31,-1091,
9,-33,-995,
35,242,-962,
37,-33,-1180,
11,-60,-1057,
-17,-52,-831,
35,232,-876,
-35,-19,-1143,
56,-13,-1098,
-33,33,-987,
74,210,-1026,
-58,15,-1124,
113,-78,-1048,
-52,-37,-851,
46,85,-917,
-146,56,-1050,
146,-46,-1079,
-58,85,-995,
78,117,-1106,
-115,68,-1083,
124,-9,-991,
-21,-60,-921,
-35,93,-907,
-121,85,-1028,
128,-17,-1093,
-48,50,-1063,
-5,74,-1032,
-70,119,-1091,
132,-58,-1009,
11,-56,-966,
-99,132,-876,
-23,5,-1016,
117,60,-1059,
-5,29,-1114,
0,105,-1022,
-64,72,-1056,
165,-42,-1007,
-19,-68,-979,
-132,66,-876,
9,42,-983,
66,95,-1036,
-7,3,-1155,
-81,81,-1015,
-29,138,-1036,
146,21,-1009,
-54,-80,-1048,
-101,29,-862,
-13,68,-966,
130,80,-1073,
-33,-60,-1165,
-105,95,-993,
3,121,-956,
197,-7,-1054,
-103,-19,-1048,
-72,-50,-907,
-50,191,-876,
169,-42,-1100,
-81,-19,-1128,
-76,111,-985,
31,150,-995,
183,-60,-1116,
-117,-52,-1042,
-35,15,-860,
-29,121,-878,
203,13,-1132,
-78,-29,-1110,
-25,115,-1022,
95,89,-925,
128,-3,-1138,
-80,-58,-1020,
-17,-21,-878,
7,121,-880,
177,-39,-1141,
-130,25,-1067,
5,50,-1009,
11,175,-962,
78,-27,-1128,
-58,-70,-1071,
-91,44,-837,
60,72,-917,
21,-9,-1098,
-89,0,-1083,
-44,70,-974,
33,124,-1040,
11,-29,-1110,
-17,-31,-1034,
-103,37,-794,
122,70,-958,
-130,0,-1095,
31,31,-1108,
-72,52,-907,
81,115,-1077,
-76,-19,-1083,
117,9,-1069,
-117,-58,-851,
154,87,-972,
-212,81,-1015,
179,3,-1165,
-91,-13,-927,
70,185,-1059,
-93,52,-1114,
146,-54,-1054,
-50,-117,-849,
56,212,-894,
-154,-11,-1061,
185,-3,-1108,
-99,-37,-987,
52,267,-964,
-39,-52,-1186,
83,17,-1005,
21,-111,-946,
-115,284,-845,
13,-83,-1149,
87,1,-1056,
-15,35,-1075,
-19,185,-923,
-9,-19,-1233,
76,-33,-958,
33,-54,-995,
-128,206,-819,
109,-105,-1136,
-21,95,-960,
50,7,-1120,
-74,175,-972,
15,-1,-1169,
124,-11,-960,
-62,-13,-954,
-97,70,-886,
35,-13,-1067,
50,99,-1022,
-27,-5,-1130,
-93,158,-948,
11,19,-1093,
179,5,-1063,
-115,0,-960,
-29,-35,-946,
-9,124,-968,
89,33,-1011,
-56,29,-1110,
-39,21,-1016,
44,115,-1020,
185,33,-1077,
-162,9,-968,
54,-169,-895,
-128,294,-927,
259,11,-1138,
-124,0,-1054,
21,-27,-1077,
-42,210,-952,
224,23,-1155,
-148,-124,-991,
39,-46,-894,
-173,286,-907,
374,-99,-1167,
-212,5,-983,
80,-33,-1110,
-70,257,-919,
222,3,-1139,
-113,-189,-993,
-58,105,-862,
-83,158,-905,
339,-48,-1175,
-267,-56,-983,
13,124,-1028,
-39,152,-1030,
185,5,-1149,
-148,-117,-1011,
-72,158,-817,
74,15,-979,
119,3,-1118,
-191,-3,-1050,
56,44,-981,
-7,163,-1061,
50,-1,-1077,
-29,-85,-1048,
-109,50,-804,
179,-13,-1024,
-138,150,-1018,
58,-121,-1132,
-113,197,-862,
126,33,-1161,
-150,91,-1081,
-1,-85,-1071,
-99,29,-790,
128,40,-1007,
-191,91,-1038,
111,-39,-1145,
-103,152,-894,
132,7,-1132,
-109,87,-1075,
89,40,-1013,
33,-148,-895,
23,142,-933,
-124,46,-1005,
121,21,-1134,
-56,21,-972,
40,25,-1034,
-87,181,-1116,
142,-13,-1009,
64,-144,-962,
-101,203,-890,
-21,17,-1073,
76,101,-1098,
-9,-39,-1052,
-1,64,-972,
-33,121,-1128,
111,-23,-1015,
66,-95,-979,
-173,132,-872,
80,35,-1063,
-25,130,-1050,
70,-130,-1108,
-152,199,-851,
122,31,-1218,
68,31,-962,
-35,-44,-1001,
-142,37,-856,
101,-19,-1124,
-35,150,-979,
0,-3,-1110,
-124,81,-942,
173,9,-1147,
89,117,-1005,
-78,27,-993,
-150,-160,-915,
60,226,-1001,
72,101,-1007,
37,-50,-1050,
-89,-48,-1013,
33,206,-1036,
181,46,-1085,
-152,-56,-1013,
-64,-72,-913,
-11,271,-888,
163,62,-1087,
-66,-101,-1015,
-105,-15,-1079,
44,240,-995,
210,-27,-1204,
-238,-33,-935,
64,-89,-931,
-91,255,-890,
218,-58,-1120,
-175,-27,-995,
21,7,-1065,
52,238,-1020,
152,-66,-1177,
-187,-50,-913,
-33,-46,-917,
-42,228,-923,
156,-35,-1100,
-210,-54,-1001,
-64,-13,-1081,
17,204,-1042,
1,33,-1149,
-121,-105,-1001,
-167,27,-843,
-11,138,-940,
-25,-15,-1054,
-244,-15,-1032,
-130,-35,-1069,
-66,265,-1065,
-121,-40,-1063,
-95,-97,-1015,
-298,64,-810,
111,101,-1005,
-284,35,-1050,
-72,-50,-1104,
-240,105,-919,
76,136,-1177,
-201,29,-1065,
-13,-97,-1077,
-271,33,-829,
50,64,-1016,
-345,126,-1013,
37,-54,-1159,
-259,99,-901,
66,39,-1136,
-263,111,-1112,
-29,-7,-1015,
-138,-99,-872,
-97,160,-890,
-203,-13,-1042,
-39,-9,-1098,
-171,-3,-989,
-64,111,-1020,
-177,115,-1169,
-83,11,-970,
-74,-132,-979,
-234,185,-847,
-68,3,-1093,
-113,97,-1059,
-80,-70,-1085,
-144,150,-913,
-95,64,-1208,
-42,-5,-966,
-37,-74,-983,
-238,115,-827,
29,-50,-1120,
-138,132,-948,
5,-56,-1130,
-111,134,-931,
80,1,-1190,
66,46,-966,
-33,7,-935,
-62,-25,-915,
78,58,-1081,
-1,111,-976,
39,-44,-1112,
-31,52,-1009,
101,66,-1097,
163,81,-1013,
-97,1,-938,
83,-163,-958,
-72,230,-956,
146,64,-997,
-68,7,-1032,
66,-46,-1153,
21,156,-989,
218,81,-1061,
-119,-33,-931,
152,-128,-974,
-85,327,-899,
349,-68,-1149,
-115,17,-976,
179,-83,-1184,
1,322,-929,
263,9,-1136,
-169,-148,-933,
52,-29,-979,
-81,302,-894,
302,-66,-1134,
-247,-13,-919,
132,-52,-1120,
-11,279,-964,
146,-39,-1141,
-132,-115,-944,
-44,72,-917,
39,134,-958,
107,25,-1067,
-162,-50,-1015,
0,80,-1065,
40,228,-1095,
-7,-23,-1085,
-56,-85,-1001,
-173,44,-845,
191,80,-1042,
-122,44,-1024,
-19,-152,-1061,
-165,154,-929,
177,126,-1169,
-150,64,-1030,
19,-142,-1061,
-187,19,-804,
175,40,-1059,
-261,85,-979,
31,-93,-1122,
-210,146,-872,
158,40,-1202,
-212,93,-1042,
58,-19,-1048,
-132,-29,-849,
122,117,-997,
-208,97,-991,
140,-54,-1145,
-122,23,-923,
171,33,-1106,
-175,167,-1048,
113,-44,-1009,
-40,-95,-913,
31,101,-925,
-119,87,-1022,
29,91,-1089,
5,-52,-1022,
31,91,-1026,
-87,128,-1141,
56,-5,-966,
74,-146,-981,
-99,185,-868,
72,-31,-1116,
-39,150,-1013,
101,-111,-1120,
-76,167,-940,
93,46,-1196,
1,23,-890,
142,-95,-991,
-134,160,-866,
165,-23,-1149,
-117,93,-940,
109,-35,-1110,
-126,162,-903,
124,15,-1218,
19,44,-936,
33,15,-981,
-138,21,-903,
136,25,-1128,
-89,121,-938,
72,-3,-1136,
-140,66,-995,
138,19,-1139,
80,58,-995,
-80,-27,-968,
3,-97,-933,
5,208,-1020,
54,93,-1001,
-21,-46,-1061,
-48,-33,-1079,
72,154,-1001,
134,111,-1052,
-130,-62,-936,
39,-185,-968,
-134,343,-919,
226,-19,-1091,
-163,1,-1005,
60,-165,-1145,
-46,296,-905,
201,60,-1114,
-171,-122,-948,
95,-105,-999,
-128,298,-831,
290,-17,-1141,
-238,-97,-972,
111,-115,-1147,
-99,343,-895,
220,-21,-1163,
-224,-132,-933,
42,-25,-968,
-62,230,-948,
218,27,-1141,
-212,-70,-972,
52,-40,-1085,
-46,333,-989,
169,-81,-1124,
-128,-101,-962,
-33,66,-895,
48,101,-995,
68,58,-1048,
-138,-115,-1022,
-5,126,-1003,
107,189,-1071,
-3,-15,-1052,
-7,-130,-1005,
-124,99,-843,
148,81,-1057,
-91,128,-1020,
0,-160,-1110,
-89,128,-917,
179,119,-1169,
-115,68,-1022,
66,-80,-1087,
-160,3,-813,
238,76,-1069,
-224,140,-968,
101,-85,-1157,
-134,68,-888,
224,39,-1184,
-191,111,-987,
95,-58,-1048,
-119,-64,-829,
183,117,-1018,
-230,124,-1005,
122,-15,-1159,
-105,7,-884,
173,21,-1126,
-187,173,-1050,
103,-44,-1003,
-35,-115,-933,
3,148,-944,
-113,93,-1077,
95,33,-1093,
-31,-76,-1005,
64,105,-993,
-93,140,-1118,
58,-3,-985,
19,-121,-972,
-89,152,-866,
46,25,-1118,
-5,101,-1040,
56,-97,-1069,
-62,177,-915,
0,68,-1214,
40,-11,-958,
27,-101,-1007,
-146,162,-853,
121,23,-1139,
-72,95,-1011,
40,-74,-1085,
-148,160,-847,
35,35,-1198,
19,-13,-968,
-54,-46,-1013,
-109,19,-862,
64,56,-1089,
-85,177,-935,
21,-89,-1130,
-134,105,-944,
46,19,-1145,
-177,199,-913,
-464,-97,-1087,
-650,-279,-923,
-103,253,-858,
-1011,261,-1200,
-993,-169,-1083,
-1134,-181,-1097,
-823,331,-997,
-1331,185,-993,
-1497,-171,-894,
-1346,-302,-938,
-1545,407,-839,
-1331,99,-977,
-1674,-197,-1005,
-1245,-158,-1177,
-1493,341,-1061,
-1126,277,-1114,
-1585,-294,-981,
-977,-230,-935,
-1395,392,-1007,
-843,222,-1221,
-1290,-341,-1087,
-854,-302,-1179,
-1141,564,-1054,
-753,203,-1292,
-1188,-400,-946,
-921,-314,-819,
-1145,571,-806,
-628,230,-1296,
-1013,-480,-1098,
-940,-288,-1087,
-909,700,-864,
-730,220,-1194,
-999,-363,-870,
-1015,-489,-812,
-1036,515,-831,
-899,300,-1038,
-1270,-411,-1001,
-1110,-111,-1038,
-981,226,-1122,
-1344,571,-927,
-1305,-612,-907,
-1440,-25,-853,
-1087,-54,-1079,
-1483,538,-1030,
-1485,-310,-1093,
-1300,-122,-1054,
-1143,427,-1202,
-1286,212,-1052,
-1391,-175,-933,
-1177,-480,-895,
-1411,353,-964,
-1290,226,-1005,
-1512,-105,-1145,
-1184,-376,-1155,
-1231,240,-1231,
-1307,532,-1163,
-1237,-306,-972,
-1286,-144,-772,
-1214,126,-800,
-1329,331,-979,
-1216,-413,-1180,
-1290,-491,-1141,
-1108,396,-1194,
-1241,630,-1206,
-1167,-249,-1018,
-1467,-538,-788,
-1409,400,-626,
-1442,366,-888,
-1163,-167,-1280,
-1403,-718,-1241,
-1557,616,-1233,
-1479,568,-1214,
-1387,-355,-1007,
-1444,-482,-661,
-1417,238,-610,
-1368,689,-901,
-1262,-376,-1296,
-1432,-447,-1305,
-1272,300,-1186,
-1241,521,-1054,
-1300,-302,-1009,
-1395,-312,-817,
-1544,206,-732,
-1583,419,-1026,
-1385,-91,-1278,
-1383,-40,-1112,
-1417,31,-1100,
-1417,308,-1128,
-1171,-300,-942,
-1315,-361,-726,
-1259,413,-667,
-1366,206,-1112,
-1136,-222,-1218,
-1319,-443,-1182,
-1364,589,-1151,
-1473,242,-1282,
-1206,-39,-968,
-1389,-152,-722,
-1315,-25,-778,
-1346,204,-997,
-1231,-208,-1235,
-1301,-380,-989,
-1487,300,-1034,
-1350,552,-1098,
-1315,-263,-1087,
-1456,-521,-948,
-1368,312,-829,
-1508,443,-1056,
-1165,-300,-1120,
-1434,-154,-1022,
-1522,115,-1097,
-1313,294,-1015,
-1227,-3,-933,
-1249,-218,-946,
-1667,66,-1024,
-1249,76,-923,
-1606,271,-864,
-1358,-423,-1182,
-1555,396,-1114,
-1464,206,-987,
-1266,-138,-1177,
-1313,-292,-1046,
-1346,169,-907,
-1380,437,-849,
-1061,-60,-921,
-1327,-433,-1124,
-1415,284,-927,
-1200,109,-1136,
-1065,259,-1169,
-1407,-495,-1065,
-1389,-39,-936,
-1643,450,-938,
-1401,-124,-837,
-1309,-187,-835,
-1362,132,-1272,
-1052,173,-1075,
-1056,-95,-1171,
-1239,-78,-1026,
-1069,-31,-796,
-1266,267,-554,
-835,25,-942,
-1001,-488,-1471,
-985,160,-1118,
-1009,569,-1126,
-999,505,-1544,
-747,-710,-1067,
-858,46,-521,
-806,525,-591,
-911,-612,-1120,
-515,19,-942,
-810,165,-1204,
-329,238,-1169,
-509,206,-1247,
-486,-458,-853,
-536,64,-687,
-495,56,-673,
-284,101,-1073,
-253,-124,-1194,
-275,60,-1296,
-263,277,-1264,
-165,115,-1065,
60,-279,-993,
-130,281,-488,
-283,-302,-733,
181,48,-993,
-191,152,-1126,
-191,-56,-1149,
-31,191,-1274,
224,-226,-1139,
-312,573,-747,
-25,-121,-726,
-216,54,-938,
-37,9,-985,
-378,-290,-1143,
-197,402,-1223,
-199,103,-1134,
-396,-27,-1075,
-333,-81,-882,
-277,-113,-771,
-308,503,-517,
-269,-450,-1081,
-216,-101,-1323,
-419,97,-1028,
-300,552,-952,
-48,-31,-794,
-122,242,-956,
-99,-199,-599,
-427,-97,-884,
-320,-306,-1141,
-117,-33,-1046,
-296,226,-950,
-187,376,-1089,
-169,-25,-979,
11,-394,-985,
-325,298,-464,
-58,171,-780,
-107,119,-1065,
-15,-443,-1421,
-136,448,-929,
103,376,-958,
181,-286,-1223,
-191,-216,-1034,
195,-54,-503,
11,528,-942,
62,-265,-1089,
-187,-322,-1095,
111,19,-856,
-46,359,-1153,
46,376,-1016,
33,-224,-938,
-44,183,-806,
-80,-72,-882,
-146,58,-1044,
158,-132,-1057,
-236,105,-1124,
142,208,-1098,
-152,-122,-1108,
122,-42,-901,
-15,54,-944,
-283,333,-780,
171,-179,-794,
-263,-136,-1118,
122,48,-1030,
-441,628,-1159,
366,-113,-1151,
-158,-267,-1173,
68,-365,-802,
-126,452,-745,
144,222,-974,
13,-162,-1091,
-52,-249,-1157,
-5,136,-1077,
-138,558,-1143,
50,-42,-1059,
-39,-320,-870,
21,-113,-696,
-244,357,-856,
95,-81,-966,
-206,-111,-1282,
-23,76,-1007,
-35,-21,-1190,
44,189,-1120,
-136,5,-895,
31,281,-413,
-56,-281,-915,
173,197,-1196,
-306,-89,-1116,
-21,245,-972,
-89,89,-1167,
320,101,-1216,
-247,-382,-630,
3,226,-585,
171,249,-1165,
0,56,-989,
-11,-273,-911,
-72,66,-1210,
154,343,-1233,
21,89,-929,
146,-3,-776,
-244,-450,-895,
0,160,-901,
132,81,-917,
-85,60,-946,
-347,119,-1061,
165,115,-1098,
156,72,-1167,
-210,-214,-792,
-105,31,-663,
201,322,-938,
13,74,-991,
66,-265,-1073,
-11,-126,-1163,
-48,325,-1022,
-52,142,-991,
62,-35,-730,
-72,-283,-1048,
-35,44,-792,
165,76,-917,
-64,257,-1009,
-204,152,-1141,
117,-40,-1120,
89,119,-946,
-72,-85,-985,
-58,-85,-813,
1,-140,-866,
281,185,-839,
-347,232,-1145,
17,27,-1110,
216,-72,-1020,
-81,117,-1182,
156,-83,-976,
-81,-23,-835,
163,152,-716,
-52,-33,-1138,
-46,35,-1179,
-290,253,-1028,
117,288,-911,
46,-35,-1169,
1,-275,-1079,
-54,-121,-667,
-50,206,-665,
-3,310,-1102,
37,31,-1147,
-119,-105,-936,
11,-66,-1221,
-195,158,-1126,
279,21,-997,
-78,220,-784,
13,-419,-845,
-148,283,-1046,
298,-244,-1034,
3,581,-876,
11,122,-1042,
216,-87,-1218,
175,-497,-1030,
154,142,-675,
35,169,-821,
409,407,-1100,
355,-249,-1116,
107,-3,-1075,
111,162,-960,
296,519,-892,
794,-70,-1173,
320,-665,-968,
687,296,-644,
1139,-298,-962,
458,694,-1163,
1686,-335,-661,
1036,353,-1214,
1762,-177,-1151,
1491,-210,-1100,
1448,368,-923,
1731,-5,-864,
1262,150,-942,
1805,-240,-1192,
1143,80,-1087,
1686,294,-938,
976,429,-944,
1795,-517,-1071,
821,-224,-929,
1495,76,-605,
687,478,-784,
1389,-204,-1028,
673,206,-925,
1348,253,-1061,
702,210,-1151,
972,-216,-1165,
821,-210,-819,
925,191,-624,
597,275,-974,
1015,-347,-1262,
864,-216,-1202,
958,484,-1011,
1034,388,-1223,
1278,97,-868,
1065,-279,-796,
999,11,-849,
1112,-9,-929,
1399,-220,-1262,
1067,283,-1358,
1260,413,-1225,
1175,191,-864,
1563,-595,-991,
1307,-46,-876,
1503,206,-677,
1210,187,-972,
1454,-286,-1083,
1290,195,-1214,
1294,495,-856,
1245,140,-894,
1354,-312,-970,
1397,-283,-1024,
1059,228,-751,
1407,396,-790,
1374,-245,-1179,
1259,191,-1245,
1239,226,-741,
1346,296,-993,
1348,-593,-1208,
1342,56,-1054,
1311,234,-778,
1155,331,-923,
1344,-156,-1095,
1165,48,-1163,
1245,316,-1026,
1194,290,-1075,
1462,-493,-1171,
1401,-134,-1056,
1436,491,-823,
